year,month,day,temp,temp_source,tmin,tmin_source,tmax,tmax_source,rhum,rhum_source,prcp,prcp_source,snwd,snwd_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,tsun,tsun_source,cldc,cldc_source
2024,7,8,28.3,ghcnd,23.3,ghcnd,33.3,ghcnd,67,isd_lite,0.0,ghcnd,0,ghcnd,12.2,ghcnd,,,1016.1,isd_lite,,,5,isd_lite dwd_mosmix
2024,7,9,26.7,ghcnd,23.3,ghcnd,31.1,ghcnd,74,isd_lite,0.0,ghcnd,0,ghcnd,14.8,ghcnd,,,1014.2,isd_lite,,,6,dwd_mosmix isd_lite
2024,7,10,28.6,ghcnd,23.9,ghcnd,31.7,ghcnd,69,isd_lite,0.0,ghcnd,0,ghcnd,22.3,ghcnd,,,1010.7,isd_lite,,,6,isd_lite dwd_mosmix
2024,7,11,27.2,ghcnd,23.9,ghcnd,32.2,ghcnd,60,isd_lite,0.8,ghcnd,0,ghcnd,17.3,ghcnd,,,1012.7,isd_lite metar,,,5,isd_lite dwd_mosmix
2024,7,12,26.9,ghcnd,23.3,ghcnd,30.0,ghcnd,66,isd_lite,1.5,ghcnd,0,ghcnd,12.2,ghcnd,,,1020.4,isd_lite,,,7,dwd_mosmix isd_lite
2024,7,13,26.0,ghcnd,22.8,ghcnd,30.6,ghcnd,74,isd_lite,35.6,ghcnd,0,ghcnd,9.4,ghcnd,,,1019.9,isd_lite,,,6,dwd_mosmix isd_lite
2024,7,14,27.6,ghcnd,23.3,ghcnd,32.2,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,13.0,ghcnd,,,1016.0,isd_lite,,,4,isd_lite dwd_mosmix
2024,7,15,28.6,ghcnd,23.9,ghcnd,36.1,ghcnd,63,isd_lite,4.6,ghcnd,0,ghcnd,15.5,ghcnd,,,1010.9,isd_lite,,,4,isd_lite dwd_mosmix
2024,7,16,31.3,ghcnd,24.4,ghcnd,36.1,ghcnd,51,isd_lite,0.0,ghcnd,0,ghcnd,18.0,ghcnd,,,1008.3,isd_lite,,,4,isd_lite dwd_mosmix
2024,7,17,28.9,ghcnd,22.8,ghcnd,31.7,ghcnd,64,isd_lite,34.8,ghcnd,0,ghcnd,14.4,ghcnd,,,1009.5,isd_lite,,,6,dwd_mosmix isd_lite
2024,7,18,25.8,ghcnd,23.3,ghcnd,30.0,ghcnd,63,isd_lite,0.0,ghcnd,0,ghcnd,15.8,ghcnd,,,1011.7,isd_lite,,,7,dwd_mosmix isd_lite
2024,7,19,25.1,ghcnd,20.6,ghcnd,29.4,ghcnd,48,isd_lite,0.0,ghcnd,0,ghcnd,13.3,ghcnd,,,1018.4,isd_lite,,,3,isd_lite dwd_mosmix
2024,7,20,25.7,ghcnd,22.2,ghcnd,30.0,ghcnd,53,isd_lite,0.0,ghcnd,0,ghcnd,13.3,ghcnd,,,1018.6,isd_lite,,,7,dwd_mosmix isd_lite
2024,7,21,26.7,ghcnd,24.4,ghcnd,30.6,ghcnd,59,isd_lite,0.0,ghcnd,0,ghcnd,12.2,ghcnd,,,1016.3,isd_lite,,,6,dwd_mosmix isd_lite
2024,7,22,26.2,ghcnd,21.7,ghcnd,28.9,ghcnd,69,isd_lite,3.6,ghcnd,0,ghcnd,14.8,ghcnd,,,1017.3,isd_lite,,,7,dwd_mosmix isd_lite
2024,7,23,23.2,ghcnd,21.1,ghcnd,26.1,ghcnd,85,isd_lite,5.1,ghcnd,0,ghcnd,14.0,ghcnd,,,1016.4,isd_lite,,,8,dwd_mosmix isd_lite
2024,7,24,23.1,ghcnd,21.7,ghcnd,26.1,ghcnd,87,isd_lite,0.0,ghcnd,0,ghcnd,15.5,ghcnd,,,1019.1,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,7,25,25.6,ghcnd,23.3,ghcnd,29.4,ghcnd,63,isd_lite,0.0,ghcnd,0,ghcnd,14.4,ghcnd,,,1017.0,isd_lite metar,,,7,dwd_mosmix isd_lite
2024,7,26,24.3,ghcnd,20.0,ghcnd,27.8,ghcnd,45,isd_lite,0.0,ghcnd,0,ghcnd,17.3,ghcnd,,,1018.4,isd_lite,,,4,isd_lite dwd_mosmix
2024,7,27,25.6,ghcnd,21.1,ghcnd,29.4,ghcnd,48,isd_lite,0.0,ghcnd,0,ghcnd,9.4,ghcnd,,,1019.7,isd_lite,,,4,isd_lite dwd_mosmix
2024,7,28,26.2,ghcnd,22.8,ghcnd,30.0,ghcnd,47,isd_lite,0.0,ghcnd,0,ghcnd,12.6,ghcnd,,,1019.1,isd_lite,,,4,isd_lite dwd_mosmix
2024,7,29,24.4,ghcnd,20.6,ghcnd,28.9,ghcnd,72,isd_lite,2.3,ghcnd,0,ghcnd,15.1,ghcnd,,,1014.8,isd_lite metar,,,7,dwd_mosmix isd_lite
2024,7,30,26.4,ghcnd,23.3,ghcnd,30.0,ghcnd,71,isd_lite,0.0,ghcnd,0,ghcnd,20.9,ghcnd,,,1013.7,isd_lite,,,6,dwd_mosmix isd_lite
2024,7,31,27.2,ghcnd,24.4,ghcnd,35.6,ghcnd,68,isd_lite,2.5,ghcnd,0,ghcnd,18.4,ghcnd,,,1011.7,isd_lite,,,7,dwd_mosmix isd_lite
2024,8,1,29.0,ghcnd,25.0,ghcnd,35.0,ghcnd,57,isd_lite,0.0,ghcnd,0,ghcnd,11.2,ghcnd,,,1013.0,isd_lite,,,3,isd_lite dwd_mosmix
2024,8,2,30.0,ghcnd,23.9,ghcnd,34.4,ghcnd,65,isd_lite,18.5,ghcnd,0,ghcnd,13.7,ghcnd,,,1011.2,isd_lite,,,6,dwd_mosmix isd_lite
2024,8,3,27.7,ghcnd,23.3,ghcnd,33.3,ghcnd,70,isd_lite,26.7,ghcnd,0,ghcnd,12.2,ghcnd,,,1009.5,isd_lite,,,6,dwd_mosmix isd_lite
2024,8,4,24.8,ghcnd,22.8,ghcnd,28.9,ghcnd,78,isd_lite,4.3,ghcnd,0,ghcnd,14.0,ghcnd,,,1012.5,isd_lite,,,7,dwd_mosmix isd_lite
2024,8,5,27.2,ghcnd,23.9,ghcnd,32.8,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,11.2,ghcnd,,,1015.2,isd_lite,,,4,isd_lite dwd_mosmix
2024,8,6,28.1,ghcnd,22.2,ghcnd,32.8,ghcnd,72,isd_lite,52.1,ghcnd,0,ghcnd,14.4,ghcnd,,,1013.0,isd_lite,,,6,dwd_mosmix isd_lite
2024,8,7,20.7,ghcnd,18.3,ghcnd,22.8,ghcnd,86,isd_lite,3.0,ghcnd,0,ghcnd,20.9,ghcnd,,,1014.8,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,8,8,19.8,ghcnd,18.3,ghcnd,21.1,ghcnd,86,isd_lite,6.9,ghcnd,0,ghcnd,17.6,ghcnd,,,1018.2,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,8,9,24.9,ghcnd,21.1,ghcnd,28.9,ghcnd,84,isd_lite,1.0,ghcnd,0,ghcnd,29.9,ghcnd,,,1011.8,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,8,10,26.4,ghcnd,23.9,ghcnd,30.6,ghcnd,56,isd_lite,0.0,ghcnd,0,ghcnd,17.3,ghcnd,,,1012.1,isd_lite,,,5,isd_lite dwd_mosmix
2024,8,11,25.3,ghcnd,22.2,ghcnd,27.8,ghcnd,46,isd_lite,0.0,ghcnd,0,ghcnd,13.0,ghcnd,,,1014.9,isd_lite,,,5,dwd_mosmix isd_lite
2024,8,12,23.9,ghcnd,21.1,ghcnd,27.8,ghcnd,50,isd_lite,0.3,ghcnd,0,ghcnd,11.5,ghcnd,,,1014.6,isd_lite,,,4,isd_lite dwd_mosmix
2024,8,13,22.9,ghcnd,18.9,ghcnd,27.2,ghcnd,52,isd_lite,0.0,ghcnd,0,ghcnd,14.0,ghcnd,,,1015.8,isd_lite,,,2,isd_lite dwd_mosmix
2024,8,14,25.2,ghcnd,21.1,ghcnd,29.4,ghcnd,53,isd_lite,0.0,ghcnd,0,ghcnd,12.6,ghcnd,,,1016.9,isd_lite,,,4,isd_lite dwd_mosmix
2024,8,15,26.1,ghcnd,21.7,ghcnd,31.1,ghcnd,50,isd_lite,0.0,ghcnd,0,ghcnd,7.9,ghcnd,,,1016.9,isd_lite,,,4,isd_lite dwd_mosmix
2024,8,16,26.3,ghcnd,22.8,ghcnd,29.4,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,13.0,ghcnd,,,1016.6,isd_lite,,,3,isd_lite dwd_mosmix
2024,8,17,24.1,ghcnd,21.1,ghcnd,27.2,ghcnd,72,isd_lite,1.3,ghcnd,0,ghcnd,15.8,ghcnd,,,1015.4,isd_lite,,,7,dwd_mosmix isd_lite
2024,8,18,24.1,ghcnd,21.1,ghcnd,28.3,ghcnd,80,isd_lite,75.2,ghcnd,0,ghcnd,18.0,ghcnd,,,1010.3,isd_lite metar,,,7,dwd_mosmix isd_lite
2024,8,19,24.3,ghcnd,21.1,ghcnd,30.0,ghcnd,72,isd_lite,2.8,ghcnd,0,ghcnd,14.4,ghcnd,,,1005.3,isd_lite metar,,,7,dwd_mosmix isd_lite
2024,8,20,20.5,ghcnd,17.2,ghcnd,22.8,ghcnd,53,isd_lite,0.0,ghcnd,0,ghcnd,24.5,ghcnd,,,1011.3,isd_lite metar,,,5,isd_lite dwd_mosmix
2024,8,21,18.9,ghcnd,15.0,ghcnd,23.9,ghcnd,53,isd_lite,0.0,ghcnd,0,ghcnd,20.9,ghcnd,,,1016.6,isd_lite,,,3,isd_lite dwd_mosmix
2024,8,22,20.3,ghcnd,16.7,ghcnd,25.0,ghcnd,50,isd_lite,0.0,ghcnd,0,ghcnd,15.8,ghcnd,,,1020.8,isd_lite,,,3,isd_lite dwd_mosmix
2024,8,23,23.1,ghcnd,18.9,ghcnd,27.8,ghcnd,46,isd_lite,0.0,ghcnd,0,ghcnd,11.2,ghcnd,,,1024.4,isd_lite,,,2,isd_lite
2024,8,24,24.5,ghcnd,20.6,ghcnd,29.4,ghcnd,47,isd_lite,0.0,ghcnd,0,ghcnd,9.0,ghcnd,,,1023.6,isd_lite,,,4,isd_lite dwd_mosmix
2024,8,25,25.2,ghcnd,21.7,ghcnd,30.6,ghcnd,52,isd_lite,0.0,ghcnd,0,ghcnd,11.9,ghcnd,,,1022.5,isd_lite,,,4,isd_lite dwd_mosmix
2024,8,26,25.3,ghcnd,21.7,ghcnd,30.0,ghcnd,58,isd_lite,0.0,ghcnd,0,ghcnd,10.1,ghcnd,,,1020.0,isd_lite,,,4,isd_lite dwd_mosmix
2024,8,27,24.6,ghcnd,20.6,ghcnd,30.6,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,12.2,ghcnd,,,1018.5,isd_lite,,,2,isd_lite dwd_mosmix
2024,8,28,27.4,ghcnd,23.9,ghcnd,34.4,ghcnd,57,isd_lite,0.0,ghcnd,0,ghcnd,14.4,ghcnd,,,1014.2,isd_lite,,,5,isd_lite dwd_mosmix
2024,8,29,25.2,ghcnd,21.1,ghcnd,27.2,ghcnd,63,isd_lite,0.0,ghcnd,0,ghcnd,20.5,ghcnd,,,1021.8,isd_lite,,,6,dwd_mosmix isd_lite
2024,8,30,21.4,ghcnd,17.8,ghcnd,23.9,ghcnd,65,isd_lite,6.6,ghcnd,0,ghcnd,16.6,ghcnd,,,1024.4,isd_lite,,,7,dwd_mosmix isd_lite
2024,8,31,22.5,ghcnd,20.6,ghcnd,27.2,ghcnd,71,isd_lite,0.0,ghcnd,0,ghcnd,12.2,ghcnd,,,1018.4,isd_lite dwd_mosmix,,,7,dwd_mosmix isd_lite
2024,9,1,24.7,ghcnd,23.3,ghcnd,28.3,ghcnd,73,isd_lite,0.0,ghcnd,0,ghcnd,13.7,ghcnd,,,1011.8,isd_lite,,,6,dwd_mosmix isd_lite
2024,9,2,23.8,ghcnd,17.8,ghcnd,26.1,ghcnd,50,isd_lite,0.0,ghcnd,0,ghcnd,20.5,ghcnd,,,1015.3,isd_lite,,,4,isd_lite dwd_mosmix
2024,9,3,19.5,ghcnd,15.0,ghcnd,23.9,ghcnd,42,isd_lite,0.0,ghcnd,0,ghcnd,12.6,ghcnd,,,1025.9,isd_lite,,,2,isd_lite dwd_mosmix
2024,9,4,20.8,ghcnd,17.2,ghcnd,25.0,ghcnd,46,isd_lite,0.0,ghcnd,0,ghcnd,9.7,ghcnd,,,1029.7,isd_lite,,,3,isd_lite dwd_mosmix
2024,9,5,20.9,ghcnd,17.2,ghcnd,23.9,ghcnd,58,isd_lite,0.0,ghcnd,0,ghcnd,14.8,ghcnd,,,1027.7,isd_lite,,,2,isd_lite
2024,9,6,20.4,ghcnd,17.2,ghcnd,25.0,ghcnd,72,isd_lite,0.0,ghcnd,0,ghcnd,13.7,ghcnd,,,1019.2,isd_lite metar,,,5,dwd_mosmix isd_lite
2024,9,7,21.4,ghcnd,16.7,ghcnd,25.0,ghcnd,73,isd_lite,8.1,ghcnd,0,ghcnd,16.9,ghcnd,,,1011.0,isd_lite,,,7,dwd_mosmix isd_lite
2024,9,8,17.4,ghcnd,13.9,ghcnd,21.7,ghcnd,51,isd_lite,0.0,ghcnd,0,ghcnd,20.5,ghcnd,,,1014.8,isd_lite,,,3,isd_lite
2024,9,9,19.8,ghcnd,15.6,ghcnd,25.0,ghcnd,40,isd_lite,0.0,ghcnd,0,ghcnd,16.9,ghcnd,,,1018.2,isd_lite,,,2,isd_lite dwd_mosmix
2024,9,10,22.1,ghcnd,18.3,ghcnd,26.1,ghcnd,45,isd_lite,0.0,ghcnd,0,ghcnd,13.7,ghcnd,,,1018.1,isd_lite,,,2,isd_lite dwd_mosmix
2024,9,11,21.3,ghcnd,17.2,ghcnd,25.0,ghcnd,46,isd_lite,0.0,ghcnd,0,ghcnd,11.2,ghcnd,,,1022.0,isd_lite,,,4,isd_lite dwd_mosmix
2024,9,12,21.4,ghcnd,18.3,ghcnd,27.2,ghcnd,65,isd_lite,0.0,ghcnd,0,ghcnd,9.4,ghcnd,,,1023.8,isd_lite metar,,,4,isd_lite dwd_mosmix
2024,9,13,22.1,ghcnd,18.3,ghcnd,27.8,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,7.6,ghcnd,,,1023.8,isd_lite,,,2,isd_lite dwd_mosmix
2024,9,14,23.0,ghcnd,20.0,ghcnd,27.8,ghcnd,66,isd_lite,0.0,ghcnd,0,ghcnd,11.2,ghcnd,,,1023.8,isd_lite,,,1,isd_lite
2024,9,15,22.4,ghcnd,18.3,ghcnd,25.6,ghcnd,66,isd_lite,0.0,ghcnd,0,ghcnd,15.5,ghcnd,,,1026.8,isd_lite,,,3,isd_lite dwd_mosmix
2024,9,16,20.1,ghcnd,17.2,ghcnd,24.4,ghcnd,61,isd_lite,0.0,ghcnd,0,ghcnd,14.4,ghcnd,,,1026.2,isd_lite,,,5,isd_lite dwd_mosmix
2024,9,17,21.0,ghcnd,18.9,ghcnd,25.0,ghcnd,69,isd_lite,0.0,ghcnd,0,ghcnd,13.0,ghcnd,,,1022.8,isd_lite metar,,,7,dwd_mosmix isd_lite
2024,9,18,21.3,ghcnd,19.4,ghcnd,23.9,ghcnd,74,isd_lite,0.0,ghcnd,0,ghcnd,18.4,ghcnd,,,1017.8,isd_lite,,,8,dwd_mosmix isd_lite
2024,9,19,23.4,ghcnd,20.0,ghcnd,29.4,ghcnd,54,isd_lite,0.0,ghcnd,0,ghcnd,13.3,ghcnd,,,1012.0,isd_lite,,,7,dwd_mosmix isd_lite
2024,9,20,23.4,ghcnd,18.9,ghcnd,26.7,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,20.5,ghcnd,,,1013.3,isd_lite,,,5,dwd_mosmix isd_lite
2024,9,21,21.1,ghcnd,17.8,ghcnd,25.0,ghcnd,60,isd_lite,0.0,ghcnd,0,ghcnd,17.6,ghcnd,,,1015.3,isd_lite,,,4,isd_lite dwd_mosmix
2024,9,22,19.3,ghcnd,16.1,ghcnd,23.3,ghcnd,60,isd_lite,0.0,ghcnd,0,ghcnd,16.9,ghcnd,,,1016.2,isd_lite,,,5,isd_lite dwd_mosmix
2024,9,23,18.2,ghcnd,15.6,ghcnd,20.0,ghcnd,61,isd_lite,0.3,ghcnd,0,ghcnd,18.0,ghcnd,,,1017.9,isd_lite,,,7,dwd_mosmix isd_lite
2024,9,24,17.7,ghcnd,15.6,ghcnd,20.0,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,18.4,ghcnd,,,1020.1,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,9,25,18.0,ghcnd,16.7,ghcnd,20.6,ghcnd,66,isd_lite,0.0,ghcnd,0,ghcnd,18.0,ghcnd,,,1021.0,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,9,26,20.1,ghcnd,17.8,ghcnd,23.9,ghcnd,83,isd_lite,1.3,ghcnd,0,ghcnd,10.1,ghcnd,,,1018.0,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,9,27,21.1,ghcnd,18.3,ghcnd,22.8,ghcnd,75,isd_lite,0.8,ghcnd,0,ghcnd,13.3,ghcnd,,,1015.9,isd_lite,,,8,dwd_mosmix isd_lite
2024,9,28,19.0,ghcnd,16.1,ghcnd,20.0,ghcnd,82,isd_lite,4.8,ghcnd,0,ghcnd,21.6,ghcnd,,,1014.3,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,9,29,16.7,ghcnd,16.1,ghcnd,17.8,ghcnd,83,isd_lite,18.5,ghcnd,0,ghcnd,16.2,ghcnd,,,1016.2,isd_lite metar,,,8,dwd_mosmix isd_lite
2024,9,30,18.2,ghcnd,16.1,ghcnd,21.7,ghcnd,70,isd_lite,0.0,ghcnd,0,ghcnd,15.5,ghcnd,,,1017.0,isd_lite,,,7,dwd_mosmix isd_lite
2024,10,1,18.1,ghcnd,16.1,ghcnd,20.6,ghcnd,70,isd_lite,0.0,ghcnd,0,ghcnd,18.4,ghcnd,,,1017.4,isd_lite,,,7,dwd_mosmix isd_lite
2024,10,2,17.1,ghcnd,14.4,ghcnd,20.0,ghcnd,67,isd_lite,0.0,ghcnd,0,ghcnd,14.8,ghcnd,,,1016.0,isd_lite,,,6,dwd_mosmix isd_lite
2024,10,3,18.6,ghcnd,17.2,ghcnd,21.7,ghcnd,63,isd_lite,0.0,ghcnd,0,ghcnd,6.5,ghcnd,,,1019.7,isd_lite,,,6,dwd_mosmix isd_lite
2024,10,4,19.0,ghcnd,16.1,ghcnd,23.3,ghcnd,68,isd_lite,0.0,ghcnd,0,ghcnd,9.7,ghcnd,,,1022.0,isd_lite,,,6,isd_lite dwd_mosmix
2024,10,5,20.2,ghcnd,17.2,ghcnd,23.3,ghcnd,56,isd_lite,0.0,ghcnd,0,ghcnd,13.3,ghcnd,,,1020.3,isd_lite metar,,,4,isd_lite dwd_mosmix
2024,10,6,17.9,ghcnd,13.9,ghcnd,22.2,ghcnd,58,isd_lite,0.0,ghcnd,0,ghcnd,12.6,ghcnd,,,1018.4,isd_lite,,,2,isd_lite
2024,10,7,19.9,ghcnd,15.6,ghcnd,23.9,ghcnd,56,isd_lite,0.3,ghcnd,0,ghcnd,19.4,ghcnd,,,1010.2,isd_lite,,,5,isd_lite dwd_mosmix
2024,10,8,16.7,ghcnd,12.8,ghcnd,21.1,ghcnd,47,isd_lite,0.0,ghcnd,0,ghcnd,14.8,ghcnd,,,1012.3,isd_lite,,,3,isd_lite dwd_mosmix
2024,10,9,17.3,ghcnd,12.8,ghcnd,21.1,ghcnd,41,isd_lite,0.0,ghcnd,0,ghcnd,17.6,ghcnd,,,1012.4,isd_lite,,,4,isd_lite dwd_mosmix
2024,10,10,14.0,ghcnd,10.0,ghcnd,17.2,ghcnd,49,isd_lite,0.0,ghcnd,0,ghcnd,23.0,ghcnd,,,1017.0,isd_lite,,,1,isd_lite
2024,10,11,14.2,ghcnd,9.4,ghcnd,21.7,ghcnd,44,isd_lite,0.0,ghcnd,0,ghcnd,15.8,ghcnd,,,1017.3,isd_lite,,,1,isd_lite
2024,10,12,19.4,ghcnd,15.6,ghcnd,23.3,ghcnd,36,isd_lite,0.0,ghcnd,0,ghcnd,18.0,ghcnd,,,1012.8,isd_lite,,,3,isd_lite dwd_mosmix
2024,10,13,17.1,ghcnd,13.9,ghcnd,20.6,ghcnd,57,isd_lite,0.0,ghcnd,0,ghcnd,16.9,ghcnd,,,1010.5,isd_lite,,,6,dwd_mosmix isd_lite
2024,10,14,15.2,ghcnd,9.4,ghcnd,19.4,ghcnd,64,isd_lite,0.0,ghcnd,0,ghcnd,24.1,ghcnd,,,1004.6,isd_lite metar,,,4,isd_lite dwd_mosmix
2024,10,15,10.8,ghcnd,7.8,ghcnd,15.0,ghcnd,51,isd_lite,0.0,ghcnd,0,ghcnd,22.3,ghcnd,,,1011.4,isd_lite,,,4,isd_lite dwd_mosmix
2024,10,16,11.1,ghcnd,7.2,ghcnd,15.0,ghcnd,49,isd_lite,0.0,ghcnd,0,ghcnd,20.5,ghcnd,,,1016.5,isd_lite,,,2,isd_lite dwd_mosmix
2024,10,17,10.9,ghcnd,7.2,ghcnd,15.0,ghcnd,46,isd_lite,0.0,ghcnd,0,ghcnd,14.8,ghcnd,,,1023.2,isd_lite,,,2,isd_lite dwd_mosmix
2024,10,18,14.2,ghcnd,10.6,ghcnd,19.4,ghcnd,40,isd_lite,0.0,ghcnd,0,ghcnd,15.1,ghcnd,,,1029.1,isd_lite,,,1,isd_lite
2024,10,19,16.2,ghcnd,11.7,ghcnd,22.2,ghcnd,42,isd_lite,0.0,ghcnd,0,ghcnd,6.1,ghcnd,,,1031.9,isd_lite,,,1,isd_lite
2024,10,20,16.9,ghcnd,11.7,ghcnd,24.4,ghcnd,47,isd_lite,0.0,ghcnd,0,ghcnd,7.6,ghcnd,,,1026.0,isd_lite,,,2,isd_lite
2024,10,21,19.3,ghcnd,12.8,ghcnd,27.2,ghcnd,37,isd_lite,0.0,ghcnd,0,ghcnd,5.8,ghcnd,,,1021.9,isd_lite,,,0,isd_lite
2024,10,22,21.8,ghcnd,16.7,ghcnd,27.8,ghcnd,48,isd_lite,0.0,ghcnd,0,ghcnd,7.9,ghcnd,,,1023.1,isd_lite,,,0,isd_lite
2024,10,23,19.3,ghcnd,15.0,ghcnd,24.4,ghcnd,62,isd_lite,0.0,ghcnd,0,ghcnd,14.0,ghcnd,,,1017.3,isd_lite,,,2,isd_lite
2024,10,24,18.6,ghcnd,12.2,ghcnd,21.1,ghcnd,50,isd_lite,0.0,ghcnd,0,ghcnd,19.8,ghcnd,,,1013.2,isd_lite,,,3,isd_lite dwd_mosmix
2024,10,25,13.3,ghcnd,8.9,ghcnd,18.3,ghcnd,48,isd_lite,0.0,ghcnd,0,ghcnd,14.0,ghcnd,,,1019.0,isd_lite,,,2,isd_lite dwd_mosmix
2024,10,26,15.9,ghcnd,11.7,ghcnd,18.3,ghcnd,38,isd_lite,0.0,ghcnd,0,ghcnd,21.2,ghcnd,,,1019.3,isd_lite,,,4,isd_lite dwd_mosmix
2024,10,27,12.1,ghcnd,8.9,ghcnd,15.0,ghcnd,40,isd_lite,0.0,ghcnd,0,ghcnd,14.0,ghcnd,,,1027.8,isd_lite,,,3,isd_lite dwd_mosmix
2024,10,28,12.3,ghcnd,9.4,ghcnd,16.1,ghcnd,44,isd_lite,0.0,ghcnd,0,ghcnd,9.4,ghcnd,,,1029.7,isd_lite,,,4,isd_lite dwd_mosmix
2024,10,29,14.0,ghcnd,10.6,ghcnd,17.8,ghcnd,69,isd_lite,0.0,ghcnd,0,ghcnd,15.5,ghcnd,,,1030.4,isd_lite metar,,,6,dwd_mosmix isd_lite
2024,10,30,18.3,ghcnd,15.0,ghcnd,25.6,ghcnd,63,isd_lite,0.0,ghcnd,0,ghcnd,10.8,ghcnd,,,1025.6,isd_lite,,,5,isd_lite dwd_mosmix
2024,10,31,21.4,ghcnd,16.1,ghcnd,28.3,ghcnd,55,isd_lite,0.0,ghcnd,0,ghcnd,13.0,ghcnd,,,1019.0,isd_lite,,,6,isd_lite dwd_mosmix
2024,11,1,22.9,ghcnd,15.0,ghcnd,27.2,ghcnd,46,isd_lite,0.0,ghcnd,0,ghcnd,21.2,ghcnd,,,1014.2,isd_lite,,,4,isd_lite dwd_mosmix
2024,11,2,14.8,ghcnd,8.9,ghcnd,16.1,ghcnd,44,isd_lite,0.0,ghcnd,0,ghcnd,18.7,ghcnd,,,1025.0,isd_lite,,,2,isd_lite
2024,11,3,9.2,ghcnd,5.0,ghcnd,12.8,ghcnd,42,isd_lite,0.0,ghcnd,0,ghcnd,11.5,ghcnd,,,1031.0,isd_lite,,,2,isd_lite
2024,11,4,10.8,ghcnd,7.8,ghcnd,15.0,ghcnd,57,isd_lite,0.0,ghcnd,0,ghcnd,12.2,ghcnd,,,1031.1,isd_lite,,,5,isd_lite dwd_mosmix
2024,11,5,15.8,ghcnd,12.2,ghcnd,23.3,ghcnd,70,isd_lite,0.0,ghcnd,0,ghcnd,14.0,ghcnd,,,1022.5,isd_lite,,,4,isd_lite dwd_mosmix
2024,11,6,21.3,ghcnd,18.3,ghcnd,27.2,ghcnd,57,isd_lite,0.0,ghcnd,0,ghcnd,18.4,ghcnd,,,1016.2,isd_lite,,,4,isd_lite dwd_mosmix
2024,11,7,21.9,ghcnd,13.3,ghcnd,23.9,ghcnd,51,isd_lite,0.0,ghcnd,0,ghcnd,17.3,ghcnd,,,1017.1,isd_lite,,,4,isd_lite dwd_mosmix
2024,11,8,15.6,ghcnd,11.1,ghcnd,21.1,ghcnd,40,isd_lite,0.0,ghcnd,0,ghcnd,21.6,ghcnd,,,1014.5,isd_lite,,,1,isd_lite
2024,11,9,11.4,ghcnd,7.2,ghcnd,12.8,ghcnd,34,isd_lite,0.0,ghcnd,0,ghcnd,18.0,ghcnd,,,1025.3,isd_lite,,,3,isd_lite dwd_mosmix
2024,11,10,11.0,ghcnd,7.2,ghcnd,15.0,ghcnd,46,isd_lite,1.8,ghcnd,0,ghcnd,10.8,ghcnd,,,1023.1,isd_lite,,,6,isd_lite dwd_mosmix
2024,11,11,16.4,ghcnd,13.3,ghcnd,20.6,ghcnd,61,isd_lite,2.3,ghcnd,0,ghcnd,23.8,ghcnd,,,1007.0,isd_lite,,,4,isd_lite dwd_mosmix
2024,11,12,12.8,ghcnd,5.6,ghcnd,16.7,ghcnd,44,isd_lite,0.0,ghcnd,0,ghcnd,29.9,ghcnd,,,1016.5,isd_lite,,,2,isd_lite
2024,11,13,6.4,ghcnd,2.8,ghcnd,10.6,ghcnd,39,isd_lite,0.0,ghcnd,0,ghcnd,16.2,ghcnd,,,1031.0,isd_lite,,,1,isd_lite dwd_mosmix
2024,11,14,6.4,ghcnd,3.9,ghcnd,8.3,ghcnd,48,isd_lite,0.0,ghcnd,0,ghcnd,13.7,ghcnd,,,1024.8,isd_lite,,,6,dwd_mosmix isd_lite
2024,11,15,9.2,ghcnd,6.7,ghcnd,15.0,ghcnd,37,isd_lite,0.0,ghcnd,0,ghcnd,17.6,ghcnd,,,1011.8,isd_lite,,,5,dwd_mosmix isd_lite
2024,11,16,12.1,ghcnd,8.3,ghcnd,17.2,ghcnd,37,isd_lite,0.0,ghcnd,0,ghcnd,25.9,ghcnd,,,1011.1,isd_lite,,,1,isd_lite dwd_mosmix
2024,11,17,12.4,ghcnd,8.3,ghcnd,17.2,ghcnd,36,isd_lite,0.0,ghcnd,0,ghcnd,11.5,ghcnd,,,1015.9,isd_lite,,,4,dwd_mosmix isd_lite
2024,11,18,14.4,ghcnd,10.6,ghcnd,18.9,ghcnd,41,isd_lite,0.0,ghcnd,0,ghcnd,18.7,ghcnd,,,1011.3,isd_lite,,,4,dwd_mosmix
